ts,ax,ay,az,gx,gy,gz
1776353562897,-12.891130949213355,-7.746587939995527,-6.123767834959924,34.45989579679094,-52.08653425199158,-12.330967395447145
1776353562913,-12.75929948964864,-11.157729093390703,-4.606293625884502,57.513539604200666,-35.277821195183726,-18.70809645743461
1776353562929,-13.400047855078428,-12.450745873913169,-2.963871725408733,56.16262380902053,13.287507214177104,-27.34261157784775
1776353562946,-16.119262682861834,-13.934402130669355,1.8222880537606774,15.005662644234969,21.93711790642962,-55.22533743978719
1776353562963,-19.351584269415586,-13.84671683295369,0.4644755604617297,-0.2859787932488174,-38.04196118624745,-86.45953296706703
1776353562980,-20.32183405380249,-12.624924629211424,-3.1506184319876134,13.745768511255354,-98.02765360958838,-113.57570499090865
1776353562997,-21.55275356685221,-9.53281143155396,-9.6679343338795,27.32347509534067,-81.23879591269775,-156.50384007541064
1776353563013,-23.364715603040157,-5.755509399846196,-12.90040658095032,33.73929717897626,-8.079036325783514,-204.29381309415444
1776353563030,-23.77337619116902,-2.817376803588867,-13.295748837822675,56.443911489609164,34.43420404022794,-247.03215088200014
1776353563047,-23.409606884168088,3.901801102557778,-12.160748197826742,91.89695777285498,21.734240797512733,-287.7252431643989
1776353563063,-22.869266081513462,11.110294557520746,-10.813410775182396,108.22224370058767,1.8606903789786287,-303.03112335850716
1776353563080,-22.194548080334066,14.213776121410726,-11.42602705190964,130.15030648372516,-13.187997334385543,-302.0130973230951
1776353563097,-24.071752988544105,21.0682264213562,-14.334533521514386,184.52652163608553,-24.310514727907965,-288.0128760907264
1776353563113,-30.87353085196614,30.01910013449788,-14.751274613311514,218.0061145322504,-31.92495304861075,-285.83270702841503
1776353563129,-34.828301912689206,34.070386280602214,-13.663707824198948,215.6325691541576,-56.96464169683635,-316.1790189447283
1776353563147,-38.75105111072957,40.33062507149577,-14.948495851688877,199.27627416759304,-92.71876613379091,-383.43548189049363
1776353563163,-35.135208638000485,44.63375539638102,-18.769043086951132,204.04295390631822,-82.97151245229243,-410.5857843696178
1776353563180,-30.91931762062907,44.51584125687927,-18.999784746872727,211.08677773319062,-50.37485811013512,-406.0625052521552
1776353563197,-24.199542917633057,41.448718123571574,-17.892316750115157,220.30292956520725,-8.58476146117783,-390.2755611744245
1776353563213,-19.22918027114868,38.06421392495036,-14.805741970427706,222.22473989197374,20.30259045879575,-379.86064284117896
1776353563230,-16.430208892822264,36.20167489014827,-12.699892191912234,220.81284416788372,27.356953267557486,-365.89490040374056
1776353563247,-9.553762449645996,31.947328616045787,-8.9769086834345,227.35561897762233,-20.438316562887657,-325.2486358982914
1776353563263,-2.9583365953743455,27.588236530768125,-6.615627259572781,238.45832369990984,-96.92775409659538,-282.74647239156644
