ts,ax,ay,az,gx,gy,gz
1776353282221,-1.6958419404961167,0.9175755212325603,-9.432256715393066,0.3315598472314859,0.21209615674911345,1.5513372376469996
1776353282237,-1.7381895284906028,0.9623172378219663,-9.558700490570068,-0.127953775703257,-2.6309920699400853,1.8298025560045386
1776353282254,-1.791160947960615,0.9886533830184489,-9.595062428283692,-0.18325605650470483,-2.738656982157231,1.8604227209405289
1776353282270,-1.8794474264398215,1.016186775175482,-9.615264089313149,0.05991804793734842,0.6814813773860817,1.4793231381329701
1776353282287,-1.8520634526908397,0.9961352632064372,-9.567080196380614,-0.019519239904868393,2.0582668342127644,0.9676807110398965
1776353282304,-1.8240815130487082,0.994489322630316,-9.536554125213623,0.1346853540171277,1.2934213971810902,0.7247231982997268
1776353282320,-1.8474248331047594,1.0335446641463786,-9.501987838745116,0.17536078471099323,0.45096969661329167,-0.02964515543197097
1776353282337,-1.838446430748701,1.0423732097029685,-9.56393780670166,0.22828274458669165,0.6213784874543199,-0.6338735714889178
1776353282354,-1.7842777643181382,1.0199275691390037,-9.599102643585205,0.282226778238659,0.02620119262555071,-1.1447829271849785
1776353282371,-1.6873125970818101,0.9578280366439371,-9.555259410205483,0.2001400706895648,-1.1516663704861763,-1.8901596570394719
1776353282387,-1.7314558363214134,0.9784780990280211,-9.472209955596924,0.45256619997092923,-0.3925111213633575,-2.3043596172253817
1776353282404,-1.8001394964471458,0.9693501321334391,-9.478794594684242,1.3666484956030316,1.012745658853406,-2.225864095075833
1776353282421,-1.873910688970238,0.8087890563644469,-9.600150691333413,0.5855122569880837,0.7130184952181463,-2.750386551396258
1776353282437,-1.7440252489067614,0.7571640830673277,-9.76834335795939,-0.31169072021421307,-2.0269228826681642,-2.6595347901513335
1776353282454,-1.7057180223442614,0.8034020295638591,-9.738715112414955,-0.9844227853560672,-2.4566662189709074,-2.507208124725121
1776353282470,-1.7137983068168163,0.9005168344039469,-9.598354455566406,0.33144741591444515,2.7637888766517045,-2.4353566690907025
1776353282487,-1.7016778070427476,0.8608629424728452,-9.515155947875977,1.3108633524437756,6.13778173111047,-2.269676770393703
1776353282504,-1.6674106496512888,0.7953215989608318,-9.521889640045165,1.0693416735331895,4.200292705104218,-1.698875620299916
1776353282521,-1.5514416528679429,0.6860860751509666,-9.57052244578898,-0.1322369713235161,-1.3045317670831738,-1.442867537046556
1776353282537,-1.5435108598686753,0.7193056962508708,-9.690082891193033,-0.36483562173328893,-2.118051480017886,-1.3354084909998627
1776353282554,-1.5779275087334215,0.7682372657455504,-9.690381581878661,-0.4128107103808998,-0.7309634832410324,-1.1405984758229937
1776353282571,-1.654242686650902,0.8141759370345621,-9.660304423522948,-0.5511566189063312,1.0031714411843407,-0.9788403863700511
1776353282587,-1.6825241937614976,0.8367712152022868,-9.603741409301758,-0.4881836087801359,-0.09550717549452299,-0.9698987082511524
1776353282604,-1.7012288942314684,0.8539795396346599,-9.5890769241333,-0.3045429806086476,-1.1523558994272303,-0.7245878751767958
1776353282621,-1.70018143100515,0.816869413902238,-9.565883680072426,-0.22167357606935226,-0.3577294502321253,-0.48321960871827047
1776353282637,-1.700779981420189,0.7876901542343199,-9.581894319152832,-0.15803440905566918,0.37381017013756834,-0.16993758782957666
1776353282653,-1.7112546136833726,0.827194481626898,-9.599701778522133,-0.16130462892507721,0.14757786968405567,0.004142136205642498
1776353282670,-1.7022763574577866,0.8928853896774351,-9.629778352355956,-0.2135145949406547,-1.2002268810508512,0.012457838159280131
1776353282687,-1.6979367208182812,0.9126374072432517,-9.625588499450682,-0.37219074829361415,-1.783600808581045,0.27963920376028195
1776353282704,-1.7363938772454857,0.9492987662948668,-9.571719546619057,-0.3053416324938631,-1.2950839079137537,0.3110453206984997
1776353282721,-1.742977785680443,1.0208255408920348,-9.520842761340736,0.4214493522162321,1.130812522289658,0.6683263796837843
1776353282737,-1.7636276288688182,0.9696493342757224,-9.562441430664062,0.6990436613720357,1.691468813753566,0.7459543077261824
1776353282754,-1.7262183740593493,0.9458570283431559,-9.561842880249023,0.22909537701536448,0.8325144156556648,0.8425029803474265
1776353282770,-1.6970391874566673,0.910692191459611,-9.629329439544676,-0.01961112729354622,-0.6080610059549701,0.2729597589996855
1776353282787,-1.6992836053825915,0.8949803161300718,-9.620351183319091,-0.029498839973344602,-0.2419111064149827,0.0711317778114813
1776353282804,-1.7061669351555406,0.8479940354842692,-9.558401215362549,-0.2049280066173173,0.6201700775797565,-0.363885798551834
1776353282821,-1.7063165727593004,0.8352748391646891,-9.555857960620521,-0.16830319826638665,0.26392331200605285,-0.8694732629456913
1776353282837,-1.7079625864006578,0.8432056321639567,-9.559299625506997,0.12411729046297257,-0.013643943197335159,-1.1047532161719436
1776353282854,-1.7073638898551462,0.8858523492354899,-9.562890343475342,0.20364401109463423,0.4773578123065186,-1.122581397287852
1776353282870,-1.703922371099144,0.9051556731857359,-9.536105796924232,0.3626007091316667,0.7156653536040849,-1.4184460889474695
1776353282887,-1.7227767091728745,0.8698412717636674,-9.534609420886635,0.29701840665996787,0.4492774105247152,-1.1882519586102323
1776353282904,-1.7745513200737535,0.7161633065719157,-9.641749945178628,0.6724557092847331,0.3562168834960848,-0.7698673869797789
1776353282920,-1.7717083517327903,0.6606477555770427,-9.684247024646401,0.2504549260147282,0.2433016368804621,-0.6719032643747553
1776353282937,-1.7257693151175975,0.6905752032637595,-9.657012396240233,-0.5262476126943822,-0.15853167884375782,-0.4698886269231394
1776353282954,-1.6931486097589135,0.7776643617171793,-9.588478373718262,-0.4772391377696896,0.24458080324595854,-0.1368326747787298
1776353282971,-1.6994332429863512,0.8352748391646891,-9.560047229003906,0.08823697273157331,0.7214318475325739,0.07981865785782682
1776353282987,-1.686863684270531,0.8818122069992125,-9.53161666881144,0.4359237503671056,0.5358086502327837,-0.027801591325449324
1776353283004,-1.6735459375359116,0.9237106629867106,-9.56902606975138,0.07615895712316936,-0.38579053538518226,0.13729699424015843
1776353283021,-1.677286877629906,0.948400867607072,-9.600150691333413,0.024319262065800634,-0.48873039743970714,0.2189471566517536
1776353283037,-1.663819493291527,1.0520997270125896,-9.635016253009438,0.21157962369313124,-0.08953129357929074,0.03885193026803081
1776353283054,-1.6952433900810777,1.0886113753952085,-9.56962403564453,0.2489844609916185,0.09933090749096653,-0.07278172206328896
1776353283070,-1.6941959268547593,1.0688591386336832,-9.558101940155028,0.07298958926572478,0.45080182337009744,-0.26458469309720695
1776353283087,-1.6862649877250193,1.0018213460188359,-9.599701194000243,0.11994089658977422,0.4816551752332202,-0.44120519414281795
1776353283104,-1.6934477388359606,0.934334932853654,-9.578902151599525,0.13447041650168384,0.7007881343747393,-0.8881601802671701
1776353283121,-1.6822249185539782,0.9066519030928611,-9.590573300170897,0.19746525121671146,0.5813977083433858,-0.8671844025217965
1776353283137,-1.6919512166678905,0.8340776652693748,-9.60852981262207,0.05562756856066971,0.47190017099456105,-0.8763648170965284
1776353283154,-1.6874620885550975,0.7579121249556541,-9.586832360076905,0.017865587073784838,0.18645429258356333,-0.7505282933142695
1776353283170,-1.695093752477318,0.7284336631454527,-9.592069676208496,-0.12210545290686002,-0.01344666812419815,-0.5561982056482997
1776353283187,-1.6995830267205834,0.6588521043319254,-9.615862055206298,-0.09328160104215664,0.09074034378408877,-0.6157685009073594
1776353283204,-1.6971886789299546,0.6254829186934977,-9.600749241748451,0.09030315831635506,-0.10887249499848922,-0.2981500836280743
1776353283221,-1.7085611368156968,0.6015409020919352,-9.597007717132568,0.11435134724947082,-0.3027437860513046,-0.18069967144484245
1776353283237,-1.7164919298149643,0.5943583701767027,-9.645639938354492,-0.1554400310685486,-0.012398127364895411,0.20761416527140994
1776353283254,-1.709758237645775,0.7234955491561442,-9.69831237487793,-0.6013553610156044,-0.6768340739861227,0.5060932185575556
1776353283270,-1.7105065717950463,0.8342273759383708,-9.646837623706459,-1.1092408639000535,-1.6851109748533422,0.21572757623173883
1776353283287,-1.665615144536644,0.970098320152238,-9.584138883209228,-0.8403199878556671,-1.4565190574850015,0.3410479938448386
1776353283304,-1.6804294134393334,1.050603350974992,-9.519944935718177,-0.2861409035198994,-0.1584441937254435,0.12045908383219606
1776353283321,-1.6720497076287866,1.0808302199997006,-9.513211243548989,-0.45790495330264624,-0.5358632917461438,-0.10425627429533908
1776353283337,-1.7126013521172105,1.09010767836757,-9.554511222186685,0.022448003676628706,-1.7519251659748762,-0.5177322877900804
1776353283354,-1.7476165513969957,1.0419243699569254,-9.545084053149818,-0.3189837347417735,-0.9699939040127095,-0.9656188476841989
1776353283370,-1.7438756113030016,1.0136428628463297,-9.571270633807778,0.029898406039790347,0.5462082002135098,-1.1959999544499653
1776353283387,-1.7417806848503647,0.9709961457747965,-9.606585108295082,-0.04472599967594756,0.40328168935423286,-1.0908908136428739
1776353283404,-1.7395361207939684,0.923561098448187,-9.602693946075439,-0.5739618201322104,-0.7802205130184902,-0.9236239631809045
1776353283421,-1.7440252489067614,0.8858523492354899,-9.591920623126626,-0.3026922127869857,-0.9444257311850014,-0.8695878286968477
1776353283437,-1.7419303224541245,0.8179168771285563,-9.556007598224282,-0.10430632677535058,0.3003431079601773,-0.941694295847231
1776353283454,-1.7146962785698472,0.7998107270736247,-9.558401215362549,-0.06707806053907873,0.4584535562312158,-0.7695458344802594
1776353283470,-1.7066158479668199,0.806095579496771,-9.57620809020996,0.15865691676549237,0.24732456494074673,-0.6323935015122877
1776353283487,-1.7067654855705796,0.7769162467636167,-9.597457214465736,0.32216460186301604,0.2026426946901398,-0.5551072963718018
1776353283503,-1.6873125970818101,0.7269373601730913,-9.583989245605467,0.04154019667581263,0.13014818741753514,-0.43787400949898225
1776353283521,-1.6786336160637438,0.7257400401473045,-9.607781624603271,-0.2607546912005487,-0.10874504260135973,-0.46362112794685933
1776353283537,-1.6298519033685326,0.8566730895675718,-9.629030748859048,-0.5843333023043161,-1.2968996710159193,-0.1904500332893001
1776353283554,-1.6885096979118883,0.9663573800582438,-9.57605903712809,-0.42231758665361707,-1.0321248265194363,-0.7502856615161755
1776353283571,-1.6639689847648143,0.9510943444747477,-9.551517885589599,0.08286486886679961,-0.6435867408189105,-0.5783572069456723
1776353283587,-1.7331017038322984,0.9120389298934489,-9.529670795440673,0.8586934635272658,0.9765546208756241,-0.1837307813324472
1776353283604,-1.8013364511467516,0.8866005372542888,-9.552714986419677,0.1633046470522745,2.1431195549323023,0.11419708102376373
1776353283621,-1.7815842874504624,0.8789689463973045,-9.607482933917641,-0.015348022034400449,0.941663026387437,0.40025170004453886
1776353283637,-1.7417806848503647,0.7803579116500914,-9.707740128436685,0.05622969242468864,-1.7061757051404847,0.5949586220536229
1776353283654,-1.7260687364555893,0.7160137420333922,-9.520542901611327,-0.09567136683886775,0.16016356044686197,0.5961487291556448
1776353283670,-1.7398353960014878,0.7582115462936461,-9.473258003345132,-0.04694100867944154,2.934681703789304,0.26087592705831647
1776353283687,-1.7290614885307847,0.8183658630050719,-9.618256841388344,0.5439722737556827,0.9311387720935052,0.3430433695778343
1776353283704,-1.7069151231743394,0.7634488624252378,-9.606136195483803,0.07348275026814086,-1.6820508366617648,0.28760822025268856
1776353283721,-1.7034733121573924,0.7849965312361716,-9.56962403564453,-0.2890449078559184,-1.6874110410563439,0.1064590103026682
1776353283737,-1.7233752595879137,0.8684944602645933,-9.577255553436279,-0.008986554596179823,0.24147077265692846,-0.5020298429707798
1776353283754,-1.7341493131890893,0.9029111091293394,-9.597457214465736,0.5615607045595531,0.30375291982074754,-0.6243564499324454
1776353283770,-1.746120175359398,0.9045570497054606,-9.58234323196411,0.2200586632174674,-0.3377820695240882,-0.7068833845178881
1776353283787,-1.7444741617180406,0.9296961671371012,-9.60164706737101,-0.24331431008302365,-0.5871607871772898,-0.7003341935991979
1776353283804,-1.6742941255547106,0.9287983415145427,-9.632622051349282,-0.5373816748151493,-0.14291639897765418,-0.6446701795760038
1776353283821,-1.6543921781241893,0.9385247857589274,-9.623942485809325,-0.31837990333046207,-0.38116687084305384,-0.7208628073973472
1776353283837,-1.6463118936516343,0.9267034150619059,-9.552865208545327,0.0308950800500833,-0.551732435869875,-0.6794973675147518
1776353283854,-1.6813270929314195,0.8378186784286051,-9.57665700302124,0.27162370996500756,-0.15697658350796345,-0.5243886273013753
1776353283870,-1.690604624364525,0.8080407952804118,-9.579051789203286,0.058590536639132974,-0.009863807017703336,-0.18907284303704341
1776353283887,-1.68895875685364,0.8011575385726988,-9.616161914935708,-0.4636522906849475,-0.587959599145064,0.08337707969369769
1776353283904,-1.721878883550316,0.7776643617171793,-9.631274728393555,-0.010267908756644793,-0.8447803148270969,0.43814393537332996
1776353283920,-1.710506425664574,0.7739234216231853,-9.604788872528076,0.040665932462051,0.14270746455816055,0.795458985221906
1776353283937,-1.7347477174736559,0.7782629121322184,-9.579200842285156,-0.12050593466103411,0.689241059252598,1.2096537160442324
1776353283954,-1.7233752595879137,0.7963691352523863,-9.591621347919105,-0.15701060105168127,-0.36184949504467107,0.923490881213795
1776353283970,-1.739685758397728,0.8262965829391032,-9.598055180358886,-0.12504344810617044,-0.4768397317858025,0.8985884383867516
1776353283987,-1.7444741617180406,0.9211668967880308,-9.585186346435547,0.06773173098699012,0.4566028417704068,0.6666505287378982
1776353284004,-1.7585400964714586,0.9546856469649821,-9.573814473071694,-0.040666732874844354,0.4540392796758306,0.5931947257004672
1776353284021,-1.7504596658684313,0.9406197852768003,-9.583989830127358,-0.11514927876317227,-0.250610312818346,0.3950550466640699
1776353284037,-1.7506091573417186,0.9099440765060484,-9.606734745898843,-0.21493735536128009,-0.49084594181341284,0.28206802970130906
1776353284054,-1.6991339677788315,0.8812135835189372,-9.597307576861978,-0.5284050453376071,-0.579486856201369,0.055636266379690894
1776353284071,-1.6840205697990953,0.9105426269210875,-9.594463877868652,-0.5080586588520797,-0.7577068754928059,-0.2399809376442194
1776353284087,-1.7253205484367906,0.9135353789962828,-9.552116436004638,0.08540986138456984,0.06828764435240568,-0.29394612887435795
1776353284103,-1.742977785680443,0.8491911363143473,-9.552714986419677,0.06319307028351664,0.20322112633547523,-0.17672810320546517
1776353284121,-1.7386382951714097,0.8174680373825133,-9.592069676208496,-0.2663960272485826,-0.2525298894598105,-0.3200621308982686
1776353284137,-1.7176888845145701,0.8164204280257225,-9.62783306350708,-0.7058002659259122,-1.1121932131687917,-0.1338994553757531
1776353284154,-1.7081122240044175,0.8604141027268022,-9.623045244708656,-0.6512013878872699,-0.8872844753103805,-0.23248886045495012
1776353284171,-1.723225621984154,0.8656512727279215,-9.626037996783852,-0.6186212788246033,-0.7087161697321258,-0.10654083917057612
1776353284187,-1.737291556737572,0.8572715669173747,-9.584588380542398,-0.3413463877342035,-0.6245559661614039,0.365018702819557
1776353284204,-1.7265176492668688,0.841858966795355,-9.533561957660316,-0.4200206954213623,-0.8805526835530982,0.5466898352717016
1776353284221,-1.73205424060598,0.8822611198104917,-9.557952887073158,-0.3039551574532034,-1.0759633284901051,0.6575512760204132
1776353284237,-1.7401348173394797,0.8521838153243064,-9.602395255389808,0.05628721542410484,-0.8272328651582466,0.7509212959958097
1776353284254,-1.7393863370597362,0.7564158219832926,-9.685443540954589,-0.541231713712068,-0.8474812811178667,1.2873899132571458
1776353284270,-1.6880606389701365,0.7920295716781168,-9.642048635864258,-1.2458516909328903,-1.2494518409557216,1.4228761069544575
1776353284287,-1.677286585368961,0.902910962998867,-9.568277297210694,-1.2102849749339297,-1.4800855579990728,1.3674420782072225
1776353284304,-1.7245723604179917,1.048658062126115,-9.485827562060951,-0.5082433407639344,-0.5502759513902227,1.5546217048641295
1776353284321,-1.7305578645683823,1.0839725366134196,-9.485528286853432,0.38607585586558896,1.42921324184376,1.6357210231913337
1776353284337,-1.7060174436822533,1.0752935555953531,-9.509470303454995,0.2451131844752493,1.546503598148746,1.604407594054587
1776353284354,-1.6946448396660387,1.0158874269027263,-9.55780266494751,0.5314563256276046,-0.1949905349421983,1.4363992411808482
1776353284370,-1.7296600389458239,0.8655016351241618,-9.574861351776123,0.6167563170160724,0.3050485746897872,1.2088235278949586
1776353284387,-1.773354073113203,0.8262965098738669,-9.62094973373413,0.5989817101964663,1.2476337299760287,1.1675203067668336
1776353284404,-1.7995407999016344,0.8372202010788024,-9.602544892993569,0.353193137406179,1.2675921830610408,1.17649240057188
1776353284421,-1.7781426225639878,0.8104349238753318,-9.526378768157958,-0.14489205787550682,1.027022461766025,0.9825630529111196
1776353284436,-1.8001393503166734,0.8307856379866599,-9.515754498291015,0.7153984426179255,1.4347525252606403,0.769367289066487
1776353284454,-1.7877192830741404,0.8581693194746971,-9.49914472427368,1.035997757222245,2.966366951348993,0.35882409476832566
1776353284470,-1.7170903340995312,0.8370704173445701,-9.610325463867188,0.5422033081215023,1.525321473985244,-0.13118928433785965
1776353284487,-1.6970390413261949,0.80280347914882,-9.674819855609536,0.34918445669361625,-0.8966089641879172,-0.46498263010836616
1776353284504,-1.7293607637383044,0.7260394614852964,-9.63995429393351,0.2750267449972606,-0.8251978956724059,-0.7966019213299724
1776353284521,-1.7522553171135484,0.7239444619674236,-9.579949614825845,0.33880849220986775,1.3451359610384301,-1.0588852942441347
1776353284537,-1.7661716142632067,0.7722774079818278,-9.56977367324829,0.24002613428661787,1.3012381217993467,-0.889613996704178
1776353284554,-1.7842777643181382,0.8387165771163999,-9.571270633807778,0.26324626950457536,0.3369740528091904,-0.6482172355502089
1776353284570,-1.7703616132989526,0.8855530740279703,-9.608829087829589,0.16927183114848554,-0.05839779723849168,-0.3135571494461984
1776353284587,-1.7624306741692124,0.8928853166121989,-9.588328736114502,-0.003172195982647797,0.6290730690803095,-0.386528996228337
1776353284604,-1.7280141714349389,0.9123381320357322,-9.565134907531737,-0.06037740483945822,0.8053426424768846,-0.4396601039669406
1776353284621,-1.7506094496026634,0.9802736041426658,-9.553763034167885,0.19751519697501718,0.9374686499068144,-0.5683402542801725
1776353284637,-1.7752995080925522,1.0042157668747007,-9.552565933337807,0.4018657057619246,0.716511550009226,-0.9713017785170611
1776353284654,-1.780686461827904,1.0163364127792418,-9.626935822406411,0.10651765387999511,0.09441626621802501,-0.8671957150226094
1776353284670,-1.8107634740531444,1.0407271960616111,-9.644442837524414,-0.4640642898301168,-0.18094667883287363,-0.7943847245315099
1776353284687,-1.8161505739189683,1.046114295927435,-9.657611531177162,-0.6827019535351042,-0.27920911528598275,-1.15484347566729
1776353284704,-1.7815842874504624,1.1183892585434019,-9.658060443988441,-1.3482902277745068,-0.5697059719490578,-1.5267001049805289
1776353284720,-1.6476586320854723,1.097290356413275,-9.605537645068765,-2.0734036006305705,-1.9776718826670834,-3.681565023964314
1776353284737,-1.615935460088402,1.0607787080306559,-9.524434063830972,-1.2117033064037652,-2.184463330308624,-4.910352341029574
1776353284754,-1.7325031534172592,0.9217653741378337,-9.329904594421386,0.32232233654416104,-0.621121074699975,-5.495419088256873
1776353284770,-1.9188018239676952,0.7704817567367106,-9.3975407913208,1.8741106334806459,1.087237622932269,-5.68401768671385
1776353284787,-1.9399008722282944,0.748485028984025,-9.515455807605385,1.8272350452068484,1.245625227473222,-4.930179526416475
1776353284804,-1.8942614030815659,0.7624012530684471,-9.702502227783203,1.1343486392890205,2.3906752790877714,-3.8765447266533757
1776353284820,-1.8620894644036887,0.7607554586227983,-9.718363813781737,1.3736267077789632,3.9214122393111897,-1.8766132574812209
1776353284837,-1.8091177526727318,0.712272801939398,-9.671078330993652,1.6271531912077875,4.026915610099437,-0.5241022396039107
1776353284854,-1.6554396413505077,0.5880734446883201,-9.583241057586669,1.204427447390409,3.5545642730936855,0.7212715515304902
1776353284870,-1.4805135748162865,0.519389857627824,-9.645639938354492,1.0982835329240606,2.118239310220061,1.0507422146495984
1776353284887,-1.4203592581048607,0.5624855605758726,-9.67227543182373,0.7725630705461125,0.28310787264159065,0.6846617375792219
1776353284904,-1.310076198003441,0.6896775237716734,-9.662848847308755,0.6180179276609679,-0.16816253905816672,0.6423941791176557
1776353284921,-1.355565737285465,0.7423498141646385,-9.690531219482422,0.8405521075657417,0.1850936975565556,0.4219504639857289
1776353284937,-1.3985120218254625,0.7546203168686478,-9.645939213562011,0.45543071727580914,0.09812826058851538,0.6846075229526849
1776353284954,-1.4996668958365917,0.8470961367964744,-9.623493572998047,-0.5965757227004764,-1.6491542977414562,0.8941520704382696
1776353284970,-1.5765806241691112,1.0184312661666421,-9.64010334701538,-1.0041338575270777,-2.453895936932233,1.2196075428207624
1776353284987,-1.6020191629387437,1.1059693374313413,-9.636212769317627,-0.9154036170713825,-1.6677409500203535,1.206442780082386
1776353285004,-1.681626368138939,1.066614647642523,-9.592967501831055,-0.6981052574130995,0.08565083899622435,0.9784399665299591
1776353285021,-1.7112546136833726,0.9494484038986265,-9.547328617206215,-0.7010807119311391,0.014804274943443966,0.5085608911994871
1776353285037,-1.7208312741935252,0.9316414559859781,-9.551517885589599,-0.8938842523176111,-0.7792077240306242,0.14043760059789492
1776353285054,-1.7447732907950877,0.9276011676192283,-9.636362406921386,-0.6846300945934576,-2.000740419701978,-0.26809383618543325
1776353285070,-1.8201906430900097,0.8707389512557536,-9.657610946655273,-0.8999634408440398,-2.010594675127014,-0.4436145166921135
1776353285087,-1.8558045389153062,0.8210593398727476,-9.645041972461343,-1.4906246466101083,-1.2443953665357965,-0.668457860825307
1776353285103,-1.8760056154228746,0.7631495141524821,-9.570970774078368,-1.3117916178406628,-0.6851455604323821,-0.9215401151538158
1776353285121,-1.8631367814995348,0.7635985000289977,-9.507674652209877,-0.5804527943603969,-0.8351783495145284,-0.8534213579008093
1776353285137,-1.873461922289431,0.7594085740584879,-9.49989349681437,-0.27540502008340295,-0.7272639753101185,-0.6363529835184852
1776353285154,-1.834705490654707,0.7802081279158591,-9.53146644668579,-0.22087943317620606,-1.0527686463989767,-0.3623325174850379
1776353285170,-1.8095665193535386,0.814924125053361,-9.587431495013833,0.10172190058729412,-0.3805885192389977,-0.1386691685722434
1776353285187,-1.807471592900902,0.8104349969405681,-9.578004325976968,-0.01820901752298954,0.7420325518429787,-0.14176126991470223
1776353285204,-1.7880187044121323,0.8643045342940837,-9.56378875361979,0.5414957965730242,0.7670776282297989,0.30780653037144434
1776353285221,-1.737890107152611,0.9326889922775328,-9.536554125213623,0.3341593745409105,-0.12415768462861085,-0.033471555471059046
1776353285237,-1.7129003350637853,0.9358313088912517,-9.545981294250488,0.5431628429781833,0.017367676955461486,-0.2366755796531828
1776353285254,-1.6810278177239,0.9265538505233823,-9.608530397143959,0.45281294055469595,1.0146568311605402,-0.3360123301575409
1776353285271,-1.6252129915215074,0.9365794969100505,-9.640253569141029,0.4415380057822974,1.281782434670271,-0.3399539095975936
1776353285287,-1.6144390840508043,0.9340356576461344,-9.625887774658203,0.12537340494002022,0.38655402246834275,-0.5391935959359068
1776353285304,-1.5915445306755602,0.915779869987443,-9.593865327453612,0.19514037221711547,-0.748150480348606,-0.5195124592033679
1776353285321,-1.6282057435967028,0.8717863414168358,-9.574711714172363,0.36478754360483434,-0.17165818185061163,-0.7022974994596063
1776353285337,-1.648406820104271,0.8328807105697691,-9.580697802844643,0.15988912558044496,0.41871114005014454,-0.5995233228533071
1776353285354,-1.6566368883110583,0.8120810836471617,-9.632023500934242,-0.05737180143953527,-0.06760441199199285,-0.26702573867354606
1776353285371,-1.6561878293693064,0.8391653437972069,-9.618854807281494,-0.16488415497826636,-0.41675060895408644,-0.26016393319819553
1776353285387,-1.6624726087272166,0.8295886102218181,-9.607033436584473,-0.296629619485806,0.12464108059494793,-0.1961639134168389
1776353285404,-1.672797749517113,0.8007086257614194,-9.626187049865722,-0.062242633452253504,-0.10897945682810868,0.227517870121356
