ts,ax,ay,az,gx,gy,gz
1776353233126,-6.8402353121101855,7.458539059889316,-1.5355774365209043,-8.574773163290333,23.341939262086797,42.33462238147916
1776353233137,-7.100454520526528,7.867047964587807,-1.3503257908053696,-9.270438175539887,22.077416822170854,42.677269066476605
1776353233154,-7.360075763049721,8.467693306079507,-1.2668284462988375,-10.836902788094584,19.434937868150687,47.50367197930437
1776353233170,-7.895778676770627,8.852711445075274,-1.4239482225075364,-10.531996313356045,17.104974219604454,49.993866743137225
1776353233187,-8.079384016583859,8.741680343085527,-1.5855562500461935,-8.47622207130351,14.81966976294635,49.113397302514635
1776353233204,-8.389432547052204,8.405444647437333,-1.7419279843665658,-7.766702020322587,17.967458064595107,43.16108551633445
1776353233220,-8.515427701678872,7.721899488940834,-1.9375037479586898,-8.57262592257001,22.42168226200159,32.42335195234658
1776353233236,-9.172187144580484,8.112005890986323,-1.9223904961094258,-12.774726493370165,28.59400639417893,10.279234917835968
1776353233254,-8.746469330927729,9.106946902906895,-1.9915235074378548,-13.57980259838686,35.899528919100376,-2.489807577484279
1776353233270,-7.9912468834474675,9.715670921435951,-1.8168961315892636,-11.898080251135491,35.495629097626264,-3.613697703050129
1776353233287,-7.734618977521359,9.619454526740313,-1.6780325814306736,-11.64480061501214,27.49500846615637,-2.006841486178092
1776353233304,-7.205201719941199,9.028836073744296,-1.8345538072243333,-6.719529006401143,10.47902051237978,4.2971785115940255
1776353233320,-7.461680280524492,7.784747867041826,-2.4564473961889743,3.650222139636772,-0.44618104031402517,1.7821639075344036
1776353233337,-7.837569356647133,7.286005733710527,-2.5576027085915207,13.915555914964472,0.22352722537707026,-8.5348524151389
1776353233354,-8.431780573438107,6.947226198798417,-1.9433399067662656,14.849013963168018,20.566519213608796,-26.15462823777097
1776353233371,-8.494478437152505,7.011719421496987,-0.8662479965120553,3.2700239283562436,45.2999695002077,-37.5806023983806
1776353233387,-8.405594869562982,7.098959898054599,-0.4700082062780857,-13.398027358910728,63.85646990901388,-49.21704542316958
1776353233404,-8.194455041614175,7.389404733386636,-0.7724255112156272,-22.346116464119156,59.612040094606215,-61.78217560902686
1776353233421,-8.115147403882444,7.823803281623125,-1.6030641419470308,-17.05848795211335,41.7390845273674,-72.05033366757635
1776353233437,-7.904308312445878,8.271518992072343,-2.1721359490454195,-3.8631229780474774,4.6905564266517406,-85.0514689791014
1776353233454,-7.797168080414831,8.64995366102457,-2.3312004295811057,3.9820647460277256,-22.02710052610266,-92.93822011182343
1776353233471,-7.363816703143716,9.076867990985512,-2.751831733749807,10.249763505341008,-47.999362713034294,-97.55642519837086
1776353233487,-7.186646364814043,9.144504772406815,-3.1256269063331183,20.22642360426635,-70.26673904885425,-101.54194303191085
1776353233504,-6.90787033996582,8.927679300037026,-3.9257388813756404,40.39895360088671,-89.73010074923594,-108.56188168725573
1776353233520,-6.7003241525948045,8.792706765967607,-4.059515045267343,54.75671133064344,-91.08956111106777,-114.18608484608684
1776353233537,-6.510134758216142,8.556278767505288,-3.4899943253576753,66.96763473633303,-72.45412762111835,-119.87981933066868
1776353233554,-6.5684928391605615,8.25550718394816,-2.8514902317233384,65.28809804961607,-46.224859076097474,-125.21217533645431
1776353233571,-6.744017748370767,7.592313324084878,-1.4029985195897519,52.65541046267819,-14.500230353201317,-133.15769341679513
1776353233587,-6.44085254767537,7.409157481604814,-0.29403482264801856,28.0516705910597,0.8876836144900031,-140.0270742122654
1776353233604,-6.0266556604683394,7.399879365649819,-0.5072675312228501,24.657066573563363,-21.08048753355767,-137.66277691030882
